بنگلا دیش	 Location
چیزوں	 Other
سے	 Other
متاثر	 Other
ہو	 Other
کر	 Other
انھوں	 Other
نے	 Other
بھی	 Other
کشمیریوں	 Other
کے	 Other
حق	 Other
خود	 Other
ارادیت	 Other
کے	 Other
لیے	 Other
مارچ	 Other
کرنے	 Other
کا	 Other
عزم	 Other
کیا	 Other
تھا۔	 Other
 
اور	 Other
بھارتی	 Other
سفارت	 Other
خانے	 Other
میں	 Other
سنہ انیس سینتالیس	 Date
کا	 Other
قرارداد	 Other
پیش	 Other
کرینگے۔	 Other
 
برازیل	 Location
کے	 Other
لاکھوں	 Other
ووٹرز	 Other
نیا	 Other
صدر	 Person
منتخب	 Other
کرنے	 Other
کے	 Other
لیے	 Other
اتوار	 Other
کو	 Other
دوسرے	 Other
مرحلے	 Other
میں	 Other
ووٹ	 Other
ڈال	 Other
رہے	 Other
ہیں	 Other
جسے	 Other
مبصرین	 Other
برازیل	 Location
کے	 Other
سخت	 Other
ترین	 Other
انتخاب	 Other
میں	 Other
سے	 Other
ایک	 Other
قرار	 Other
دے	 Other
رہے	 Other
ہیں۔	 Other
 
واضح	 Other
رہے	 Other
کہ	 Other
صدارتی	 Other
انتخاب	 Other
کی	 Other
دوڑ	 Other
دوسرے	 Other
راؤنڈ	 Other
میں	 Other
داخل	 Other
ہو	 Other
گئی	 Other
ہے	 Other
کیونکہ	 Other
گذشتہ	 Other
اتوار	 Other
کو	 Other
ہونے	 Other
والے	 Other
انتخاب	 Other
میں	 Other
کسی	 Other
بھی	 Other
امیدوار	 Other
کو	 Other
واضح	 Other
برتری	 Other
حاصل	 Other
نہیں	 Other
ہو	 Other
پائی	 Other
تھی۔	 Other
 
دوسرے	 Other
راؤنڈ	 Other
میں	 Other
بائیں	 Other
بازو	 Other
کی	 Other
جانب	 Other
جھکاؤ	 Other
رکھنے	 Other
والی	 Other
ورکرز پارٹی پی ٹی	 Organization
کی	 Other
برسراقتدار	 Other
صدر	 Desigation
جیلما روسیف	 Person
ہیں	 Other
تو	 Other
دوسری	 Other
جانب	 Other
دائیں	 Other
بازو	 Other
کے	 Other
ایسیونیوس	 Person
ہیں۔	 Other
 
دونوں	 Other
امیدواروں	 Other
نے	 Other
برازیل	 Location
کی	 Other
معیشت	 Other
کو	 Other
بہتر	 Other
بنانے	 Other
کا	 Other
دعویٰ	 Other
کیا	 Other
ہے۔	 Other
 
ووٹ	 Other
ڈالنے	 Other
کا	 Other
عمل	 Other
برازیل	 Location
کے	 Other
مقامی	 Other
وقت	 Other
کے	 Other
مطابق	 Other
صبح	 Other
آٹھ بجے	 Time
شروع	 Other
ہوگا۔	 Other
 
برازیل	 Location
میں	 Other
اآٹھارہ	 Number
سے	 Other
ستر	 Number
برس	 Other
تک	 Other
کے	 Other
افراد	 Other
پر	 Other
ووٹ	 Other
ڈالنا	 Other
لازم	 Other
ہے	 Other
اور	 Other
اتوار	 Other
کو	 Other
ہونے	 Other
والے	 Other
انتخاب	 Other
میں	 Other
چودہ کروڑ بیس لاکھ	 Number
سے	 Other
زائد	 Other
افراد	 Other
ووٹ	 Other
ڈالنے	 Other
کے	 Other
اہل	 Other
ہیں۔	 Other
 
ڈیٹا فولہا	 Organization
کے	 Other
ایک	 Other
تازہ	 Other
سروے	 Other
نے	 Other
روسیف	 Person
کو	 Other
باون	 Other
فی	 Other
صد	 Other
ووٹ	 Other
جبکہ	 Other
نیویس	 Person
کو	 Other
اڑتالیس فیصد	 Number
دیے۔	 Other
 
آئی بوپ	 Organization
کے	 Other
ایک	 Other
دوسرے	 Other
اوپینین	 Other
پول	 Other
میں	 Other
روسیف	 Person
کو	 Other
تریپن فی صد	 Number
ووٹ	 Other
دیے	 Other
گئے	 Other
ہیں۔	 Other
 
اور	 Other
ان	 Other
دونوں	 Other
پولز	 Other
میں	 Other
غلطی	 Other
کے	 Other
دو فی صد	 Number
امکانات	 Other
ظاہر	 Other
کیے	 Other
گئے	 Other
ہیں۔	 Other
 
اس	 Other
سے	 Other
پہلے	 Other
حیران	 Other
کن	 Other
طور	 Other
پر	 Other
سامنے	 Other
آنے	 Other
والے	 Other
نتائج	 Other
میں	 Other
اہم	 Other
ماحولیاتی	 Other
کارکن	 Other
مارینا سلوا	 Person
،	 Other
جو	 Other
کہ	 Other
ایک	 Other
مرحلے	 Other
پر	 Other
پسندیدہ	 Other
ترین	 Other
شخصیت	 Other
تھیں،	 Other
اب	 Other
صدارت	 Other
کی	 Other
دوڑ	 Other
سے	 Other
باہر	 Other
ہیں۔	 Other
 
ماہرین	 Other
کے	 Other
مطابق	 Other
اب	 Other
مقابلہ	 Other
سخت	 Other
ہوگا	 Other
کیونکہ	 Other
دونوں	 Other
امیدواروں	 Other
کی	 Other
کوشش	 Other
ہو	 Other
گی	 Other
کے	 Other
زیادہ	 Other
سے	 Other
زیادہ	 Other
ووٹ	 Other
حاصل	 Other
کریں۔	 Other
 
نتائج	 Other
پر	 Other
ردِ	 Other
عمل	 Other
ظاہر	 Other
کرتے	 Other
ہوئے	 Other
جیلما روسیف	 Person
نے،	 Other
جو	 Other
کہ	 Other
چار	 Number
سال	 Other
صدر	 Other
رہ	 Other
چکی	 Other
ہیں،	 Other
کہا	 Other
کہ	 Other
عوام	 Other
نے	 Other
’ماضی	 Other
کے	 Other
بھوتوں،	 Other
کساد	 Other
بازاری	 Other
اور	 Other
بے	 Other
روزگاری	 Other
کو	 Other
رد	 Other
کر	 Other
دیا	 Other
ہے۔	 Other
 
﻿﻿<LOCATION>برطانیہ</LOCATION>	 Other
کے	 Other
شہر	 Other
لیڈز	 Location
میں	 Other
برطانوی	 Other
وزیرِ اعظم	 Person
جیسے	 Other
ہی	 Other
ایک	 Other
میٹنگ	 Other
سے	 Other
باہر	 Other
آئے	 Other
ایک	 Other
شخص	 Other
سیدھا	 Other
بھاگتا	 Other
ہوا	 Other
آیا	 Other
اور	 Other
ان	 Other
سے	 Other
ٹکرا	 Other
گیا۔	 Other
 
سٹی	 Other
ہال	 Other
کے	 Other
باہر	 Other
ہونے	 Other
والی	 Other
ٹکر	 Other
میں	 Other
وزیرِ اعظم	 Person
گرنے	 Other
سے	 Other
بچ	 Other
گئے	 Other
اور	 Other
سکیورٹی	 Other
اہلکار	 Other
جلد	 Other
ہی	 Other
انھیں	 Other
وہاں	 Other
سے	 Other
لے	 Other
گئے۔	 Other
 
پولیس	 Other
نے	 Other
آٹھاءیس	 Number
سالہ	 Other
جوگر	 Other
کو	 Other
حراست	 Other
میں	 Other
لے	 Other
لیا	 Other
لیکن	 Other
بعد	 Other
میں	 Other
اسے	 Other
رہا	 Other
کر	 Other
دیا	 Other
گیا۔	 Other
 
مغربی	 Other
یارکشائر	 Location
پولیس	 Other
کے	 Other
ایک	 Other
ٹویٹ	 Other
کے	 Other
مطابق	 Other
اس	 Other
سے	 Other
کوئی	 Other
خطرہ	 Other
نہیں	 Other
تھا۔	 Other
 
کوئی	 Other
شرارت	 Other
آمیز	 Other
چیز	 Other
نہیں	 Other
ہوئی،	 Other
بس	 Other
ایک	 Other
آدمی	 Other
ایک	 Other
غلط	 Other
جگہ	 Other
میں	 Other
غلط	 Other
وقت	 Other
پر	 Other
آ	 Other
گیا	 Other
تھا۔	 Other
 
وزیرِ	 Other
اعظم	 Other
لیڈز	 Location
میں	 Other
شمالی انگلینڈ	 Location
میں	 Other
ریل	 Other
لنکس	 Other
کے	 Other
بہتری	 Other
کے	 Other
منصوبوں	 Other
کو	 Other
لانچ	 Other
کرنے	 Other
آئے	 Other
تھے۔	 Other
 
ڈیوڈ کیمرون	 Person
کی	 Other
سکیورٹی	 Other
ٹیم	 Other
کے	 Other
ایک	 Other
اہلکار	 Other
نے	 Other
اس	 Other
شخص	 Other
کو	 Other
روکا	 Other
اور	 Other
اسے	 Other
دوسری	 Other
طرف	 Other
لے	 Other
گیا	 Other
اور	 Other
وزیرِ اعظم	 Person
کو	 Other
ان	 Other
کی	 Other
گاڑی	 Other
میں	 Other
بٹھا	 Other
دیا	 Other
گیا۔	 Other
 
اس	 Other
واقع	 Other
کے	 Other
بعد	 Other
چیف انسپکٹر	 Desigation
ڈیرک ہیوز	 Person
نے	 Other
کہا:	 Other
’دوپہر	 Other
کے	 Other
وقت	 Other
ایک	 Other
28	 Other
سالہ	 Other
شخص	 Other
کو	 Other
تھوڑی	 Other
دیر	 Other
کے	 Other
لیے	 Other
گرفتار	 Other
کیا	 Other
گیا	 Other
جب	 Other
وہ	 Other
لیڈز	 Location
کے	 Other
سٹی	 Other
ہال	 Other
سے	 Other
نکلنے	 Other
والے	 Other
وزیرِ اعظم	 Person
کے	 Other
گروپ	 Other
کے	 Other
بالکل	 Other
قریب	 Other
آ	 Other
گیا۔	 Other
 
کوئی	 Other
خطرہ	 Other
نہیں	 Other
تھا	 Other
اور	 Other
اس	 Other
شخص	 Other
کی	 Other
تفصیل	 Other
معلوم	 Other
کرنے	 Other
کے	 Other
بعد	 Other
اس	 Other
چھوڑ	 Other
دیا	 Other
گیا	 Other
اور	 Other
گھر	 Other
جانے	 Other
دیا	 Other
گیا۔	 Other
 
پولیس	 Other
کا	 Other
کہنا	 Other
ہے	 Other
کہ	 Other
وہ	 Other
شخص	 Other
قریبی	 Other
جم	 Other
کی	 Other
طرف	 Other
بھاگ	 Other
رہا	 Other
تھا۔	 Other
 
بی بی سی	 Organization
کے	 Other
نامہ	 Other
نگار	 Other
کا	 Other
کہنا	 Other
ہے	 Other
کہ	 Other
ڈیوڈ کیمرون	 Person
کی	 Other
جماعت	 Other
کے	 Other
ایک	 Other
رکن	 Other
نے	 Other
انھیں	 Other
بتایا	 Other
ہے	 Other
کہ	 Other
ایک	 Other
شخص	 Other
کو	 Other
اپنی	 Other
طرف	 Other
آتا	 Other
دیکھ	 Other
کر	 Other
وزیرِ اعظم	 Person
پیچھے	 Other
ہٹ	 Other
گئے	 Other
اور	 Other
ان	 Other
کا	 Other
اس	 Other
سے	 Other
کوئی	 Other
رابطہ	 Other
نہیں	 Other
ہوا۔	 Other
 
سابق	 Other
نائب وزیرِ اعظم	 Desigation
لارڈ پریسکاٹ	 Person
جنھوں	 Other
نے	 Other
سنہ دوہزارایک	 Date
میں	 Other
ایک	 Other
انتخابی	 Other
مہم	 Other
کے	 Other
دوران	 Other
احتجاجی	 Other
مظاہرہ	 Other
کرنے	 Other
والے	 Other
ایک	 Other
شخص	 Other
کو	 Other
مکا	 Other
مار	 Other
دیا	 Other
تھا	 Other
کہتے	 Other
ہیں	 Other
کہ	 Other
اس	 Other
واقعے	 Other
سے	 Other
یہ	 Other
بھی	 Other
ثابت	 Other
ہوتا	 Other
ہے	 Other
کہ	 Other
اعلیٰ	 Other
سیاستدانوں	 Other
کے	 Other
گرد	 Other
سکیورٹی	 Other
کو	 Other
مزید	 Other
سخت	 Other
کرنے	 Other
کی	 Other
ضرورت	 Other
ہے۔	 Other
 
کچھ	 Other
دن	 Other
پہلے	 Other
ایک	 Other
شخص	 Other
نے	 Other
اس	 Other
شیشے	 Other
کی	 Other
دیوار	 Other
پر	 Other
بنٹے	 Other
پھینکے	 Other
تھے	 Other
جو	 Other
دارالعوام	 Other
میں	 Other
اراکینِ	 Other
پارلیمان	 Other
کو	 Other
عام	 Other
پبلک	 Other
سے	 Other
الگ	 Other
کرتی	 Other
ہے۔	 Other
 
ڈاکٹر	 Desigation
اب	 Other
ڈی	 Other
این	 Other
اے	 Other
سے	 Other
لیس	 Other
بلاٹنگ	 Other
پیپر	 Other
یا	 Other
کاغذ	 Other
کے	 Other
ذریعے	 Other
بیماری	 Other
کا	 Other
آسانی	 Other
سے	 Other
ٹیسٹ	 Other
کر	 Other
سکیں	 Other
گے	 Other
جس	 Other
کے	 Other
نتائج	 Other
تیس	 Other
مینٹ	 Other
میں	 Other
سامنے	 Other
آ	 Other
جائیں	 Other
گے	 Other
اور	 Other
اس	 Other
پر	 Other
خرچہ	 Other
بھی	 Other
بہت	 Other
کم	 Other
ہوگا۔	 Other
 
سائنسدانوں	 Other
نے	 Other
صرف	 Other
بیس	 Number
ڈالر	 Other
کا	 Other
مواد	 Other
استعمال	 Other
کرتے	 Other
ہوئے	 Other
صرف	 Other
بارہ	 Number
گھنٹے	 Other
میں	 Other
ایبولا	 Other
کا	 Other
پروٹو	 Other
ٹائپ	 Other
بنا	 Other
کر	 Other
اپنی	 Other
ٹیسٹ	 Other
کی	 Other
تکنیک	 Other
کو	 Other
ثابت	 Other
کر	 Other
دیا۔	 Other
 
اس	 Other
ٹیسٹ	 Other
میں	 Other
حیاتیاتی	 Other
اجزا	 Other
استعمال	 Other
ہوتے	 Other
ہیں	 Other
جس	 Other
میں	 Other
آر	 Other
این	 Other
اے	 Other
کے	 Other
جنیاتی	 Other
اجزا	 Other
بھی	 Other
شامل	 Other
ہوتے	 Other
ہیں۔	 Other
 
سائنسدانوں	 Other
کا	 Other
کہنا	 Other
ہے	 Other
کہ	 Other
ان	 Other
اجزا	 Other
کو	 Other
ٹھنڈا	 Other
اور	 Other
خشک	 Other
کرکے	 Other
عام	 Other
کاغذ	 Other
پر	 Other
بھی	 Other
سٹور	 Other
کیا	 Other
جا	 Other
سکتا	 Other
ہے۔	 Other
 
تحقیقی	 Other
ٹیم	 Other
کے	 Other
سربراہ	 Desigation
جیم کولنز	 Person
جو	 Other
بوسٹن	 Organization
اور	 Other
ہارورڈ	 Organization
دونوں	 Other
یونیورسٹیوں	 Other
میں	 Other
تعینات	 Other
ہیں،	 Other
کہتے	 Other
ہیں	 Other
کہ	 Other
ان	 Other
حیاتیاتی	 Other
اجزا	 Other
کو	 Other
صرف	 Other
پانی	 Other
ملانے	 Other
سے	 Other
متحرک	 Other
کیا	 Other
جا	 Other
سکتا	 Other
ہے۔	 Other
 
انھوں	 Other
نے	 Other
بی بی سی	 Organization
کو	 Other
بتایا	 Other
کہ	 Other
ہمیں	 Other
اس	 Other
بات	 Other
پر	 Other
حیرت	 Other
ہوئی	 Other
کہ	 Other
ٹھنڈا	 Other
اور	 Other
خشک	 Other
کرنے	 Other
کے	 Other
بعد	 Other
ان	 Other
اجزا	 Other
نے	 Other
کتنے	 Other
اچھے	 Other
طریقے	 Other
سے	 Other
کام	 Other
کیا۔	 Other
 
جب	 Other
ان	 Other
اجزا	 Other
میں	 Other
دوبارہ	 Other
پانی	 Other
ملا	 Other
دیا	 Other
جاتا	 Other
ہے	 Other
تو	 Other
یہ	 Other
حیاتیاتی	 Other
سرکٹز	 Other
کاغذ	 Other
کے	 Other
ان	 Other
چھوٹے	 Other
ٹکڑوں	 Other
پر	 Other
ایسے	 Other
کام	 Other
کرتے	 Other
ہیں	 Other
جیسے	 Other
یہ	 Other
ایک	 Other
زندہ	 Other
خلیہ	 Other
کے	 Other
اندر	 Other
ہوں۔	 Other
 
جیم کولنز	 Person
ان	 Other
کا	 Other
مزید	 Other
کہنا	 Other
تھا	 Other
کہ	 Other
جب	 Other
ان	 Other
اجزا	 Other
میں	 Other
دوبارہ	 Other
پانی	 Other
ملا	 Other
دیا	 Other
جاتا	 Other
ہے	 Other
تو	 Other
یہ	 Other
حیاتیاتی	 Other
سرکٹز	 Other
کاغذ	 Other
کے	 Other
ان	 Other
چھوٹے	 Other
ٹکڑوں	 Other
پر	 Other
ایسے	 Other
کام	 Other
کرتے	 Other
ہیں	 Other
جیسے	 Other
یہ	 Other
ایک	 Other
زندہ	 Other
خلیہ	 Other
کے	 Other
اندر	 Other
ہوں۔	 Other
 
ڈیوک یونیورسٹی	 Organization
میں	 Other
سیلولر	 Other
پروگرامنگ	 Other
کے	 Other
ماہر	 Other
پروفیسر	 Desigation
لینگ چانگ یو	 Person
کہتے	 Other
ہیں	 Other
کہ	 Other
وہ	 Other
یقیناً	 Other
کامیاب	 Other
ہوئے	 Other
ہیں۔	 Other
 
انھوں	 Other
نے	 Other
کہا	 Other
کہ	 Other
یہ	 Other
کاغذ	 Other
کے	 Other
ذریعے	 Other
ٹیسٹ	 Other
کرنے	 Other
کا	 Other
طریقۂ	 Other
کار	 Other
انتہائی	 Other
دلچسپ	 Other
ہے۔	 Other
 
ایسا	 Other
محسوس	 Other
ہوتا	 Other
ہے	 Other
کہ	 Other
آپ	 Other
اسے	 Other
اپنے	 Other
گیرج	 Other
میں	 Other
بھی	 Other
استعمال	 Other
کر	 Other
سکتے	 Other
ہیں۔	 Other
 
ایبولا	 Other
ٹیسٹ	 Other
کرنے	 Other
سے	 Other
اندازا	 Other
ہوا	 Other
کہ	 Other
یہ	 Other
کتنا	 Other
آسان	 Other
ہے۔	 Other
 
جیم کولنز	 Person
نے	 Other
کہا	 Other
کہ	 Other
میری	 Other
ٹیم	 Other
میں	 Other
سے	 Other
دو	 Other
ارکان	 Other
نے	 Other
صرف	 Other
بارہ	 Number
گھنٹے	 Other
میں	 Other
چوبیس	 Number
سینزرز	 Other
تیار	 Other
کیے	 Other
جو	 Other
ایبولا	 Other
کے	 Other
مختلف	 Other
اقسام	 Other
کا	 Other
پتہ	 Other
لگا	 Other
سکتے	 Other
ہیں	 Other
اور	 Other
یہ	 Other
زائرے	 Other
اور	 Other
سوڈان	 Location
کے	 Other
ایبولا	 Other
کے	 Other
سٹرین	 Other
میں	 Other
بھی	 Other
فرق	 Other
واضح	 Other
کر	 Other
دیتے	 Other
ہیں۔	 Other
 
جیم کولنز	 Person
نے	 Other
اس	 Other
بات	 Other
پر	 Other
زور	 Other
دیا	 Other
کہ	 Other
ان	 Other
کا	 Other
ایبولا	 Other
کا	 Other
موجودہ	 Other
ٹیسٹ	 Other
ایبولا	 Other
کی	 Other
وبا	 Other
سے	 Other
متاثرہ	 Other
علاقوں	 Other
کے	 Other
لیے	 Other
موزوں	 Other
نہیں	 Other
ہے	 Other
لیکن	 Other
ان	 Other
علاقوں	 Other
کے	 Other
لیے	 Other
موزوں	 Other
ٹیسٹ	 Other
کے	 Other
لیے	 Other
اجزا	 Other
تیار	 Other
کرنا	 Other
آسان	 Other
ہوگا۔	 Other
 
چھ	 Number
ماہ	 Other
سے	 Other
دنیا	 Other
ان	 Other
دوسو	 Number
سے	 Other
زائد	 Other
لڑکیوں	 Other
کا	 Other
انتظار	 Other
کر	 Other
رہی	 Other
ہے	 Other
جنھیں	 Other
نائجیریا	 Location
کے	 Other
شدت	 Other
پسند	 Other
گروہ	 Other
بوکو حرام	 Organization
نے	 Other
اغوا	 Other
کیا	 Other
تھا۔	 Other
 
ادھر	 Other
نائجیریا	 Location
کی	 Other
حکومت	 Other
اصرار	 Other
کر	 Other
رہی	 Other
ہے	 Other
کہ	 Other
ان	 Other
لڑکیوں	 Other
کی	 Other
رہائی	 Other
کے	 Other
متعلق	 Other
مذاکرات	 Other
ہو	 Other
رہے	 Other
ہیں۔	 Other
 
بی بی سی	 Organization
ہاؤسا	 Other
نے	 Other
ان	 Other
چند	 Other
لڑکیوں	 Other
سے	 Other
بات	 Other
کی	 Other
ہے	 Other
جو	 Other
اغوا	 Other
کاروں	 Other
کے	 Other
چنگل	 Other
سے	 Other
فرار	 Other
ہونے	 Other
میں	 Other
کامیاب	 Other
ہو	 Other
گئی	 Other
تھیں۔	 Other
 
لامی	 Person
ماریہ	 Person
اور	 Other
ہاجرہ	 Person
اپریل	 Other
میں	 Other
نائجیریا	 Location
کے	 Other
شمال	 Other
مشرقی	 Other
شہر	 Other
چبوک	 Location
کے	 Other
سکول	 Other
سے	 Other
اغوا	 Other
کیا	 Other
گیا۔	 Other
 
لامی	 Other
اور	 Other
ماریہ	 Other
نے	 Other
جو	 Other
کہ	 Other
پکی	 Other
سہیلیاں	 Other
بھی	 Other
ہیں	 Other
چلتے	 Other
ٹرک	 Other
سے	 Other
کود	 Other
کر	 Other
جان	 Other
بچائی۔	 Other
 
جبکہ	 Other
ہاجرہ	 Other
کیمپ	 Other
پہنچنے	 Other
کے	 Other
بعد	 Other
ایک	 Other
اور	 Other
لڑکی	 Other
کے	 Other
ہمراہ	 Other
بھاگنے	 Other
میں	 Other
کامیاب	 Other
ہوئی۔	 Other
 
ان	 Other
لڑکیوں	 Other
کی	 Other
شناخت	 Other
چھپانے	 Other
کے	 Other
لیے	 Other
ان	 Other
کے	 Other
نام	 Other
تبدیل	 Other
کر	 Other
دیے	 Other
گئے	 Other
ہیں۔	 Other
 
لامی	 Person
وہ	 Other
پیر	 Other
کی	 Other
رات	 Other
تھی۔	 Other
 
اگلے	 Other
روز	 Other
ہمارا	 Other
امتحان	 Other
تھا۔	 Other
 
اس	 Other
کے	 Other
بعد	 Other
ہم	 Other
نے	 Other
شہر	 Other
میں	 Other
گولیاں	 Other
چلنے	 Other
کی	 Other
آوازیں	 Other
سنیں۔	 Other
 
ہم	 Other
باہر	 Other
نکل	 Other
گئے	 Other
اور	 Other
اپنے	 Other
والدین	 Other
کو	 Other
فون	 Other
کیے	 Other
تاکہ	 Other
انھیں	 Other
بتائیں	 Other
کہ	 Other
شہر	 Other
میں	 Other
کیا	 Other
ہو	 Other
رہا	 Other
ہے۔	 Other
 
انھوں	 Other
نے	 Other
ہمیں	 Other
کہا	 Other
کہ	 Other
جیسے	 Other
ہی	 Other
موقع	 Other
ملے	 Other
بھاگ	 Other
جاؤ۔	 Other
 
ہم	 Other
نے	 Other
انھیں	 Other
بتایا	 Other
کہ	 Other
شہر	 Other
کو	 Other
پہلے	 Other
ہی	 Other
گھیرے	 Other
میں	 Other
لے	 Other
لیا	 Other
